Crew_ID,Aircraft_ID,Pilot_Name,Qualification_Level,Total_Flight_Hours,Current_Status
3418,286,Pilot_3418,Intermediate,2098,In Training
3419,85,Pilot_3419,Basic,3030,Available
3420,218,Pilot_3420,Intermediate,3251,In Training
3421,89,Pilot_3421,Intermediate,2496,In Training
3422,258,Pilot_3422,Intermediate,2135,In Training
3423,187,Pilot_3423,Basic,3377,Available
3424,1,Pilot_3424,Advanced,2236,On Leave
3425,109,Pilot_3425,Intermediate,1791,Available
3426,257,Pilot_3426,Intermediate,2821,In Training
3427,178,Pilot_3427,Intermediate,4107,Available
3428,51,Pilot_3428,Intermediate,832,In Training
3429,328,Pilot_3429,Basic,4776,On Leave
3430,184,Pilot_3430,Intermediate,4361,In Training
3431,256,Pilot_3431,Advanced,2752,On Leave
3432,86,Pilot_3432,Intermediate,667,Available
3433,234,Pilot_3433,Intermediate,3055,In Training
3434,141,Pilot_3434,Advanced,744,Available
3435,430,Pilot_3435,Intermediate,4012,On Leave
3436,475,Pilot_3436,Advanced,1775,On Leave
3437,14,Pilot_3437,Intermediate,2729,On Leave
3438,109,Pilot_3438,Intermediate,3332,Available
3439,204,Pilot_3439,Basic,1549,On Leave
3440,103,Pilot_3440,Intermediate,3494,On Leave
3441,421,Pilot_3441,Advanced,2588,In Training
3442,378,Pilot_3442,Intermediate,4048,On Leave
3443,275,Pilot_3443,Basic,4495,In Training
3444,33,Pilot_3444,Intermediate,2573,Available
3445,474,Pilot_3445,Intermediate,4517,On Leave
3446,419,Pilot_3446,Intermediate,3377,On Leave
3447,386,Pilot_3447,Basic,2138,Available
3448,338,Pilot_3448,Intermediate,4446,Available
3449,141,Pilot_3449,Basic,3391,In Training
3450,128,Pilot_3450,Basic,1294,Available
3451,230,Pilot_3451,Advanced,2051,Available
3452,237,Pilot_3452,Intermediate,4130,On Leave
3453,133,Pilot_3453,Intermediate,4108,In Training
3454,427,Pilot_3454,Intermediate,4670,In Training
3455,57,Pilot_3455,Intermediate,4944,In Training
3456,344,Pilot_3456,Intermediate,4021,In Training
3457,232,Pilot_3457,Intermediate,1157,In Training
3458,325,Pilot_3458,Intermediate,799,In Training
3459,48,Pilot_3459,Basic,1400,In Training
3460,485,Pilot_3460,Intermediate,4278,Available
3461,31,Pilot_3461,Basic,2432,On Leave
3462,258,Pilot_3462,Intermediate,1202,On Leave
3463,235,Pilot_3463,Basic,2415,On Leave
3464,244,Pilot_3464,Intermediate,4642,In Training
3465,130,Pilot_3465,Intermediate,2393,On Leave
3466,272,Pilot_3466,Intermediate,2396,On Leave
3467,484,Pilot_3467,Intermediate,826,In Training
3468,302,Pilot_3468,Intermediate,1228,In Training
3469,247,Pilot_3469,Advanced,4724,Available
3470,136,Pilot_3470,Basic,3461,On Leave
3471,350,Pilot_3471,Advanced,2145,On Leave
3472,447,Pilot_3472,Basic,758,In Training
3473,75,Pilot_3473,Basic,2921,Available
3474,282,Pilot_3474,Intermediate,2228,In Training
3475,45,Pilot_3475,Basic,4056,On Leave
3476,343,Pilot_3476,Advanced,3807,Available
3477,170,Pilot_3477,Basic,1344,On Leave
3478,186,Pilot_3478,Intermediate,2604,On Leave
3479,296,Pilot_3479,Intermediate,3339,In Training
3480,431,Pilot_3480,Basic,4538,On Leave
3481,314,Pilot_3481,Intermediate,2443,Available
3482,33,Pilot_3482,Basic,3030,Available
3483,272,Pilot_3483,Advanced,2827,On Leave
3484,89,Pilot_3484,Basic,1448,On Leave
3485,248,Pilot_3485,Intermediate,839,In Training
3486,79,Pilot_3486,Advanced,1615,Available
3487,216,Pilot_3487,Basic,2174,In Training
3488,193,Pilot_3488,Basic,3928,Available
3489,41,Pilot_3489,Intermediate,3418,On Leave
3490,470,Pilot_3490,Intermediate,1545,Available
3491,387,Pilot_3491,Intermediate,3539,In Training
3492,302,Pilot_3492,Intermediate,730,Available
3493,76,Pilot_3493,Intermediate,964,Available
3494,482,Pilot_3494,Intermediate,730,In Training
3495,106,Pilot_3495,Intermediate,1608,On Leave
3496,393,Pilot_3496,Intermediate,1740,On Leave
3497,119,Pilot_3497,Basic,4411,In Training
3498,282,Pilot_3498,Intermediate,2323,Available
3499,45,Pilot_3499,Intermediate,4661,In Training
3500,391,Pilot_3500,Advanced,2084,In Training
3501,61,Pilot_3501,Intermediate,1206,Available
3502,223,Pilot_3502,Basic,1065,In Training
3503,406,Pilot_3503,Basic,1279,In Training
3504,162,Pilot_3504,Basic,2602,On Leave
3505,118,Pilot_3505,Advanced,3624,In Training
3506,386,Pilot_3506,Basic,4537,Available
3507,500,Pilot_3507,Intermediate,3269,Available
3508,347,Pilot_3508,Intermediate,2335,In Training
3509,3,Pilot_3509,Basic,614,In Training
3510,39,Pilot_3510,Intermediate,4526,In Training
3511,280,Pilot_3511,Intermediate,2717,In Training
3512,371,Pilot_3512,Basic,2958,In Training
3513,154,Pilot_3513,Intermediate,1081,Available
3514,46,Pilot_3514,Basic,3389,In Training
3515,369,Pilot_3515,Basic,4758,In Training
3516,431,Pilot_3516,Basic,3070,Available
3517,240,Pilot_3517,Basic,4867,Available
3518,440,Pilot_3518,Intermediate,2517,On Leave
3519,148,Pilot_3519,Intermediate,2388,In Training
3520,167,Pilot_3520,Advanced,2086,Available
3521,152,Pilot_3521,Intermediate,2874,In Training
3522,442,Pilot_3522,Advanced,2260,On Leave
3523,148,Pilot_3523,Basic,3502,Available
3524,402,Pilot_3524,Intermediate,4545,Available
3525,236,Pilot_3525,Advanced,999,In Training
3526,102,Pilot_3526,Intermediate,4417,On Leave
3527,333,Pilot_3527,Basic,4353,In Training
3528,471,Pilot_3528,Intermediate,3561,On Leave
3529,101,Pilot_3529,Basic,4932,In Training
3530,352,Pilot_3530,Advanced,728,Available
3531,78,Pilot_3531,Basic,4869,In Training
3532,321,Pilot_3532,Advanced,4778,On Leave
3533,331,Pilot_3533,Intermediate,2841,On Leave
3534,29,Pilot_3534,Intermediate,3434,On Leave
3535,44,Pilot_3535,Intermediate,1815,On Leave
3536,21,Pilot_3536,Basic,1672,Available
3537,25,Pilot_3537,Basic,3905,In Training
3538,392,Pilot_3538,Intermediate,2820,Available
3539,421,Pilot_3539,Intermediate,2382,In Training
3540,425,Pilot_3540,Basic,1818,On Leave
3541,438,Pilot_3541,Intermediate,4174,In Training
3542,268,Pilot_3542,Intermediate,2153,In Training
3543,263,Pilot_3543,Basic,2889,Available
3544,210,Pilot_3544,Basic,1519,In Training
3545,134,Pilot_3545,Advanced,4783,In Training
3546,37,Pilot_3546,Advanced,4499,On Leave
3547,3,Pilot_3547,Advanced,899,In Training
3548,422,Pilot_3548,Basic,2206,Available
3549,33,Pilot_3549,Intermediate,872,On Leave
3550,399,Pilot_3550,Basic,3077,On Leave
3551,173,Pilot_3551,Intermediate,4011,In Training
3552,154,Pilot_3552,Advanced,4113,In Training
3553,492,Pilot_3553,Advanced,532,Available
3554,467,Pilot_3554,Intermediate,661,In Training
3555,483,Pilot_3555,Intermediate,850,On Leave
3556,206,Pilot_3556,Basic,724,In Training
3557,343,Pilot_3557,Advanced,2040,In Training
3558,229,Pilot_3558,Basic,1175,Available
3559,8,Pilot_3559,Basic,571,On Leave
3560,69,Pilot_3560,Intermediate,1879,Available
3561,441,Pilot_3561,Intermediate,1619,On Leave
3562,45,Pilot_3562,Intermediate,1570,Available
3563,155,Pilot_3563,Intermediate,1923,On Leave
3564,231,Pilot_3564,Advanced,4051,In Training
3565,145,Pilot_3565,Advanced,2123,On Leave
3566,485,Pilot_3566,Intermediate,3866,In Training
3567,310,Pilot_3567,Advanced,1531,In Training
3568,198,Pilot_3568,Intermediate,690,Available
3569,86,Pilot_3569,Intermediate,2837,Available
3570,35,Pilot_3570,Basic,3252,On Leave
3571,289,Pilot_3571,Basic,1788,Available
3572,139,Pilot_3572,Basic,2787,On Leave
3573,281,Pilot_3573,Basic,2306,On Leave
3574,43,Pilot_3574,Intermediate,4695,On Leave
3575,56,Pilot_3575,Basic,2667,On Leave
3576,494,Pilot_3576,Intermediate,2452,Available
3577,57,Pilot_3577,Intermediate,2428,On Leave
3578,218,Pilot_3578,Intermediate,1795,Available
3579,243,Pilot_3579,Intermediate,4465,On Leave
3580,202,Pilot_3580,Basic,2918,In Training
3581,137,Pilot_3581,Intermediate,4658,In Training
3582,338,Pilot_3582,Basic,2532,Available
3583,248,Pilot_3583,Basic,3487,In Training
3584,252,Pilot_3584,Intermediate,1587,In Training
3585,56,Pilot_3585,Basic,1732,Available
3586,462,Pilot_3586,Basic,2232,In Training
3587,375,Pilot_3587,Basic,2361,On Leave
3588,475,Pilot_3588,Intermediate,976,Available
3589,139,Pilot_3589,Advanced,3837,Available
3590,365,Pilot_3590,Intermediate,1406,In Training
3591,189,Pilot_3591,Advanced,1613,On Leave
3592,311,Pilot_3592,Intermediate,4402,In Training
3593,342,Pilot_3593,Intermediate,2841,In Training
3594,139,Pilot_3594,Intermediate,3880,Available
3595,53,Pilot_3595,Intermediate,1943,Available
3596,262,Pilot_3596,Intermediate,4155,On Leave
3597,171,Pilot_3597,Intermediate,1006,In Training
3598,416,Pilot_3598,Advanced,3416,On Leave
3599,89,Pilot_3599,Advanced,3285,Available
3600,458,Pilot_3600,Intermediate,2326,In Training
3601,420,Pilot_3601,Intermediate,3362,Available
3602,327,Pilot_3602,Basic,1640,In Training
3603,436,Pilot_3603,Basic,3051,On Leave
3604,309,Pilot_3604,Advanced,1804,In Training
3605,177,Pilot_3605,Intermediate,3085,On Leave
3606,367,Pilot_3606,Intermediate,2621,Available
3607,219,Pilot_3607,Basic,3622,Available
3608,275,Pilot_3608,Basic,3209,Available
3609,215,Pilot_3609,Intermediate,3770,In Training
3610,213,Pilot_3610,Intermediate,987,In Training
3611,387,Pilot_3611,Advanced,806,Available
3612,374,Pilot_3612,Basic,4579,In Training
3613,203,Pilot_3613,Intermediate,2967,Available
3614,308,Pilot_3614,Intermediate,4481,In Training
3615,109,Pilot_3615,Intermediate,2821,Available
3616,62,Pilot_3616,Intermediate,1579,Available
3617,162,Pilot_3617,Intermediate,4516,In Training
3618,491,Pilot_3618,Basic,1932,In Training
3619,439,Pilot_3619,Basic,3305,Available
3620,407,Pilot_3620,Intermediate,1635,Available
3621,218,Pilot_3621,Intermediate,2843,On Leave
3622,312,Pilot_3622,Basic,2452,On Leave
3623,67,Pilot_3623,Basic,1608,On Leave
3624,310,Pilot_3624,Intermediate,2866,In Training
3625,107,Pilot_3625,Intermediate,1253,In Training
3626,353,Pilot_3626,Basic,4909,On Leave
3627,60,Pilot_3627,Basic,3274,In Training
3628,425,Pilot_3628,Advanced,2203,In Training
3629,309,Pilot_3629,Basic,2617,Available
3630,164,Pilot_3630,Basic,740,Available
3631,44,Pilot_3631,Intermediate,3559,Available
3632,267,Pilot_3632,Intermediate,3755,In Training
3633,359,Pilot_3633,Basic,2500,On Leave
3634,143,Pilot_3634,Intermediate,960,Available
3635,104,Pilot_3635,Intermediate,1942,In Training
3636,371,Pilot_3636,Intermediate,1361,On Leave
3637,453,Pilot_3637,Intermediate,884,On Leave
3638,143,Pilot_3638,Advanced,1930,In Training
3639,121,Pilot_3639,Intermediate,2664,Available
3640,259,Pilot_3640,Intermediate,1680,On Leave
3641,99,Pilot_3641,Intermediate,3520,On Leave
3642,179,Pilot_3642,Basic,4344,On Leave
3643,249,Pilot_3643,Intermediate,2411,In Training
3644,158,Pilot_3644,Intermediate,3853,Available
3645,326,Pilot_3645,Intermediate,940,Available
3646,19,Pilot_3646,Advanced,2821,On Leave
3647,493,Pilot_3647,Intermediate,2831,In Training
3648,141,Pilot_3648,Intermediate,3428,In Training
3649,157,Pilot_3649,Basic,4255,Available
3650,354,Pilot_3650,Intermediate,2451,Available
3651,408,Pilot_3651,Basic,3280,Available
3652,224,Pilot_3652,Intermediate,2051,Available
3653,169,Pilot_3653,Basic,1058,On Leave
3654,213,Pilot_3654,Intermediate,1104,In Training
3655,490,Pilot_3655,Basic,1030,In Training
3656,182,Pilot_3656,Basic,4657,In Training
3657,141,Pilot_3657,Intermediate,3192,Available
3658,245,Pilot_3658,Advanced,3349,On Leave
3659,174,Pilot_3659,Basic,2306,Available
3660,256,Pilot_3660,Intermediate,2951,Available
3661,399,Pilot_3661,Advanced,3766,In Training
3662,399,Pilot_3662,Basic,3207,Available
3663,372,Pilot_3663,Basic,2042,Available
3664,330,Pilot_3664,Basic,2789,In Training
3665,115,Pilot_3665,Basic,1703,Available
3666,193,Pilot_3666,Intermediate,4656,On Leave
3667,298,Pilot_3667,Intermediate,937,On Leave
3668,146,Pilot_3668,Basic,3110,In Training
3669,74,Pilot_3669,Basic,594,On Leave
3670,151,Pilot_3670,Intermediate,4058,In Training
3671,499,Pilot_3671,Intermediate,4743,Available
3672,204,Pilot_3672,Intermediate,1451,On Leave
3673,453,Pilot_3673,Intermediate,3867,Available
3674,220,Pilot_3674,Advanced,2137,Available
3675,124,Pilot_3675,Basic,3552,In Training
3676,350,Pilot_3676,Basic,1106,In Training
3677,345,Pilot_3677,Intermediate,1339,Available
3678,349,Pilot_3678,Basic,4682,On Leave
3679,188,Pilot_3679,Intermediate,1340,On Leave
3680,442,Pilot_3680,Intermediate,3770,Available
3681,174,Pilot_3681,Intermediate,3695,On Leave
3682,463,Pilot_3682,Intermediate,564,Available
3683,216,Pilot_3683,Basic,2005,Available
3684,36,Pilot_3684,Intermediate,805,In Training
3685,276,Pilot_3685,Intermediate,3278,Available
3686,307,Pilot_3686,Basic,2576,Available
3687,211,Pilot_3687,Intermediate,3275,In Training
3688,131,Pilot_3688,Intermediate,2330,Available
3689,160,Pilot_3689,Basic,3263,On Leave
3690,13,Pilot_3690,Intermediate,1814,Available
3691,477,Pilot_3691,Intermediate,1860,In Training
3692,434,Pilot_3692,Basic,2534,Available
3693,420,Pilot_3693,Basic,1034,In Training
3694,409,Pilot_3694,Intermediate,841,In Training
3695,381,Pilot_3695,Advanced,678,Available
3696,297,Pilot_3696,Intermediate,968,Available
3697,331,Pilot_3697,Intermediate,1076,On Leave
3698,327,Pilot_3698,Intermediate,3928,In Training
3699,125,Pilot_3699,Intermediate,2950,Available
3700,438,Pilot_3700,Advanced,4244,In Training
3701,390,Pilot_3701,Intermediate,1729,Available
3702,213,Pilot_3702,Basic,4115,On Leave
3703,288,Pilot_3703,Basic,2707,In Training
3704,93,Pilot_3704,Intermediate,1846,Available
3705,430,Pilot_3705,Intermediate,778,In Training
3706,379,Pilot_3706,Advanced,1167,In Training
3707,379,Pilot_3707,Intermediate,2688,In Training
3708,127,Pilot_3708,Intermediate,900,In Training
3709,244,Pilot_3709,Basic,4616,Available
3710,91,Pilot_3710,Basic,1359,In Training
3711,73,Pilot_3711,Basic,4008,In Training
3712,233,Pilot_3712,Intermediate,4541,On Leave
3713,104,Pilot_3713,Basic,4538,In Training
3714,482,Pilot_3714,Intermediate,4828,In Training
3715,152,Pilot_3715,Basic,2132,In Training
3716,305,Pilot_3716,Intermediate,1983,Available
3717,58,Pilot_3717,Intermediate,3707,In Training
3718,20,Pilot_3718,Basic,4252,In Training
3719,346,Pilot_3719,Intermediate,3654,On Leave
3720,14,Pilot_3720,Intermediate,2831,In Training
3721,398,Pilot_3721,Basic,1759,On Leave
3722,121,Pilot_3722,Advanced,1163,On Leave
3723,183,Pilot_3723,Advanced,4017,Available
3724,258,Pilot_3724,Basic,4266,Available
3725,117,Pilot_3725,Intermediate,1898,Available
3726,385,Pilot_3726,Intermediate,1256,In Training
3727,350,Pilot_3727,Basic,2100,Available
3728,237,Pilot_3728,Intermediate,3559,In Training
3729,352,Pilot_3729,Intermediate,2070,Available
3730,282,Pilot_3730,Basic,3869,Available
3731,453,Pilot_3731,Basic,3024,In Training
3732,71,Pilot_3732,Basic,3497,In Training
3733,289,Pilot_3733,Intermediate,3941,Available
3734,164,Pilot_3734,Advanced,2229,Available
3735,300,Pilot_3735,Intermediate,1880,On Leave
3736,204,Pilot_3736,Intermediate,2639,In Training
3737,405,Pilot_3737,Advanced,4411,Available
3738,105,Pilot_3738,Basic,2584,On Leave
3739,169,Pilot_3739,Basic,3013,Available
3740,107,Pilot_3740,Basic,1704,On Leave
3741,375,Pilot_3741,Intermediate,2129,Available
3742,198,Pilot_3742,Intermediate,1664,Available
3743,300,Pilot_3743,Intermediate,2055,In Training
3744,304,Pilot_3744,Basic,1243,On Leave
3745,446,Pilot_3745,Advanced,737,Available
3746,85,Pilot_3746,Basic,3670,Available
3747,279,Pilot_3747,Advanced,4244,In Training
3748,247,Pilot_3748,Basic,4149,Available
3749,233,Pilot_3749,Basic,1599,On Leave
3750,178,Pilot_3750,Intermediate,783,Available
3751,431,Pilot_3751,Basic,951,On Leave
3752,270,Pilot_3752,Intermediate,3755,On Leave
3753,48,Pilot_3753,Intermediate,1591,In Training
3754,448,Pilot_3754,Basic,739,In Training
3755,267,Pilot_3755,Intermediate,3238,Available
3756,99,Pilot_3756,Intermediate,4873,On Leave
3757,361,Pilot_3757,Basic,824,In Training
3758,59,Pilot_3758,Advanced,3769,On Leave
3759,486,Pilot_3759,Advanced,4391,On Leave
3760,48,Pilot_3760,Basic,1851,Available
3761,109,Pilot_3761,Basic,1237,On Leave
3762,195,Pilot_3762,Intermediate,1907,On Leave
3763,130,Pilot_3763,Basic,2553,On Leave
3764,43,Pilot_3764,Advanced,4762,On Leave
3765,305,Pilot_3765,Basic,1153,Available
3766,196,Pilot_3766,Intermediate,3986,On Leave
3767,273,Pilot_3767,Intermediate,2497,Available
3768,392,Pilot_3768,Intermediate,2777,Available
3769,148,Pilot_3769,Intermediate,3050,On Leave
3770,98,Pilot_3770,Basic,1633,In Training
3771,387,Pilot_3771,Basic,1730,Available
3772,289,Pilot_3772,Intermediate,3687,On Leave
3773,401,Pilot_3773,Intermediate,4072,In Training
3774,463,Pilot_3774,Basic,2871,In Training
3775,9,Pilot_3775,Intermediate,3165,On Leave
3776,205,Pilot_3776,Basic,4940,In Training
3777,295,Pilot_3777,Advanced,4560,In Training
3778,129,Pilot_3778,Advanced,2162,Available
3779,383,Pilot_3779,Intermediate,3648,Available
3780,242,Pilot_3780,Intermediate,4161,On Leave
3781,375,Pilot_3781,Intermediate,1135,On Leave
3782,253,Pilot_3782,Basic,3257,On Leave
3783,292,Pilot_3783,Basic,4130,On Leave
3784,111,Pilot_3784,Advanced,1193,On Leave
3785,186,Pilot_3785,Intermediate,2310,In Training
3786,447,Pilot_3786,Intermediate,2325,In Training
3787,326,Pilot_3787,Intermediate,2033,Available
3788,276,Pilot_3788,Advanced,1450,Available
3789,440,Pilot_3789,Basic,2391,On Leave
3790,385,Pilot_3790,Intermediate,1004,Available
3791,348,Pilot_3791,Intermediate,2147,Available
3792,144,Pilot_3792,Intermediate,3210,In Training
3793,87,Pilot_3793,Intermediate,2834,In Training
3794,401,Pilot_3794,Basic,3100,On Leave
3795,248,Pilot_3795,Intermediate,4674,Available
3796,421,Pilot_3796,Basic,1664,On Leave
3797,163,Pilot_3797,Intermediate,4506,Available
3798,392,Pilot_3798,Intermediate,2844,In Training
3799,123,Pilot_3799,Advanced,1912,Available
3800,281,Pilot_3800,Basic,800,In Training
3801,315,Pilot_3801,Basic,2097,On Leave
3802,458,Pilot_3802,Basic,1252,In Training
3803,125,Pilot_3803,Intermediate,890,In Training
3804,428,Pilot_3804,Intermediate,710,On Leave
3805,352,Pilot_3805,Basic,2582,In Training
3806,260,Pilot_3806,Advanced,3300,In Training
3807,356,Pilot_3807,Intermediate,4196,On Leave
3808,95,Pilot_3808,Basic,3368,On Leave
3809,248,Pilot_3809,Basic,3483,On Leave
3810,46,Pilot_3810,Basic,3372,In Training
3811,332,Pilot_3811,Advanced,1959,On Leave
3812,145,Pilot_3812,Basic,2592,On Leave
3813,392,Pilot_3813,Basic,3734,Available
3814,446,Pilot_3814,Intermediate,1630,On Leave
3815,170,Pilot_3815,Intermediate,3764,Available
3816,269,Pilot_3816,Intermediate,953,On Leave
3817,225,Pilot_3817,Intermediate,1173,In Training
3818,369,Pilot_3818,Basic,2629,Available
3819,64,Pilot_3819,Advanced,2645,On Leave
3820,306,Pilot_3820,Intermediate,2903,On Leave
3821,369,Pilot_3821,Basic,3092,Available
3822,339,Pilot_3822,Basic,1062,In Training
3823,108,Pilot_3823,Basic,1356,On Leave
3824,360,Pilot_3824,Advanced,2398,On Leave
3825,312,Pilot_3825,Intermediate,1580,In Training
3826,400,Pilot_3826,Basic,3794,Available
3827,93,Pilot_3827,Basic,2052,Available
3828,11,Pilot_3828,Advanced,3917,On Leave
3829,113,Pilot_3829,Intermediate,1248,On Leave
3830,276,Pilot_3830,Intermediate,1415,On Leave
3831,250,Pilot_3831,Basic,3661,On Leave
3832,125,Pilot_3832,Intermediate,1470,Available
3833,245,Pilot_3833,Intermediate,1101,On Leave
3834,469,Pilot_3834,Intermediate,2882,On Leave
3835,452,Pilot_3835,Basic,745,On Leave
3836,159,Pilot_3836,Intermediate,2365,In Training
3837,227,Pilot_3837,Basic,726,Available
3838,186,Pilot_3838,Intermediate,3013,On Leave
3839,460,Pilot_3839,Basic,2435,On Leave
3840,274,Pilot_3840,Basic,4044,In Training
3841,444,Pilot_3841,Basic,1123,In Training
3842,499,Pilot_3842,Basic,3991,Available
3843,336,Pilot_3843,Intermediate,3303,Available
3844,87,Pilot_3844,Intermediate,507,On Leave
3845,456,Pilot_3845,Intermediate,3855,Available
3846,310,Pilot_3846,Intermediate,3900,Available
3847,183,Pilot_3847,Advanced,4270,In Training
3848,47,Pilot_3848,Basic,3838,In Training
3849,425,Pilot_3849,Intermediate,4498,On Leave
3850,407,Pilot_3850,Basic,1525,Available
3851,100,Pilot_3851,Basic,758,Available
3852,302,Pilot_3852,Basic,2898,On Leave
3853,38,Pilot_3853,Basic,2747,Available
3854,387,Pilot_3854,Intermediate,4987,On Leave
3855,243,Pilot_3855,Intermediate,2576,On Leave
3856,134,Pilot_3856,Advanced,1402,In Training
3857,166,Pilot_3857,Advanced,4556,In Training
3858,420,Pilot_3858,Intermediate,2602,In Training
3859,116,Pilot_3859,Intermediate,2634,Available
3860,216,Pilot_3860,Intermediate,3930,On Leave
