Record_ID,Aircraft_ID,Date,Status,Reason
14389,96,2024-05-28,Mission Capable,Crew Shortage
14390,437,2024-11-19,Partially Mission Capable,Crew Shortage
14391,264,2024-05-25,Mission Capable,Under Maintenance
14392,275,2024-03-13,Partially Mission Capable,Fully Operational
14393,255,2024-09-16,Mission Capable,Under Maintenance
14394,276,2024-11-24,Partially Mission Capable,Awaiting Parts
14395,73,2024-10-21,Mission Capable,Fully Operational
14396,305,2024-05-23,Partially Mission Capable,Fully Operational
14397,301,2024-03-13,Mission Capable,Under Maintenance
14398,320,2024-10-14,Partially Mission Capable,Fully Operational
14399,210,2024-01-24,Mission Capable,Crew Shortage
14400,136,2024-09-21,Mission Capable,Crew Shortage
14401,93,2024-03-13,Partially Mission Capable,Crew Shortage
14402,112,2024-04-25,Partially Mission Capable,Crew Shortage
14403,206,2024-08-10,Mission Capable,Under Maintenance
14404,293,2024-06-12,Mission Capable,Crew Shortage
14405,481,2024-02-26,Mission Capable,Crew Shortage
14406,121,2024-11-02,Partially Mission Capable,Awaiting Parts
14407,399,2024-07-21,Mission Capable,Fully Operational
14408,378,2024-04-06,Mission Capable,Fully Operational
14409,329,2024-08-20,Mission Capable,Crew Shortage
14410,313,2024-11-27,Partially Mission Capable,Under Maintenance
14411,69,2024-08-28,Mission Capable,Crew Shortage
14412,59,2024-02-01,Partially Mission Capable,Crew Shortage
14413,142,2024-03-17,Mission Capable,Fully Operational
14414,355,2024-05-06,Non-Mission Capable,Awaiting Parts
14415,493,2024-06-23,Non-Mission Capable,Under Maintenance
14416,114,2024-07-19,Mission Capable,Under Maintenance
14417,160,2024-05-13,Mission Capable,Awaiting Parts
14418,129,2024-06-28,Mission Capable,Fully Operational
14419,126,2024-12-27,Mission Capable,Fully Operational
14420,352,2024-09-13,Mission Capable,Fully Operational
14421,433,2024-09-26,Mission Capable,Under Maintenance
14422,270,2024-01-09,Partially Mission Capable,Fully Operational
14423,471,2024-09-07,Mission Capable,Fully Operational
14424,252,2024-11-26,Partially Mission Capable,Awaiting Parts
14425,52,2024-04-13,Partially Mission Capable,Under Maintenance
14426,236,2024-08-01,Mission Capable,Awaiting Parts
14427,14,2024-01-26,Mission Capable,Awaiting Parts
14428,375,2024-10-20,Non-Mission Capable,Fully Operational
14429,252,2024-12-10,Mission Capable,Fully Operational
14430,132,2024-05-22,Mission Capable,Fully Operational
14431,272,2024-11-06,Mission Capable,Crew Shortage
14432,250,2024-06-18,Mission Capable,Awaiting Parts
14433,120,2024-09-15,Mission Capable,Fully Operational
14434,262,2024-01-29,Mission Capable,Fully Operational
14435,34,2024-08-28,Partially Mission Capable,Fully Operational
14436,413,2024-04-13,Mission Capable,Under Maintenance
14437,139,2024-05-22,Non-Mission Capable,Under Maintenance
14438,429,2024-05-20,Partially Mission Capable,Fully Operational
14439,222,2024-06-01,Partially Mission Capable,Under Maintenance
14440,15,2024-04-25,Mission Capable,Crew Shortage
14441,144,2024-08-13,Mission Capable,Under Maintenance
14442,205,2024-06-03,Mission Capable,Under Maintenance
14443,408,2024-01-23,Mission Capable,Fully Operational
14444,253,2024-07-19,Partially Mission Capable,Awaiting Parts
14445,44,2024-11-13,Mission Capable,Awaiting Parts
14446,310,2024-04-01,Mission Capable,Awaiting Parts
14447,140,2024-06-20,Mission Capable,Awaiting Parts
14448,127,2024-04-04,Mission Capable,Crew Shortage
14449,279,2024-08-16,Mission Capable,Crew Shortage
14450,189,2024-10-19,Mission Capable,Fully Operational
14451,340,2024-12-25,Non-Mission Capable,Under Maintenance
14452,35,2024-04-27,Partially Mission Capable,Crew Shortage
14453,408,2024-10-10,Partially Mission Capable,Crew Shortage
14454,413,2024-10-10,Mission Capable,Awaiting Parts
14455,56,2024-02-24,Mission Capable,Fully Operational
14456,208,2024-03-25,Mission Capable,Awaiting Parts
14457,103,2024-05-14,Partially Mission Capable,Fully Operational
14458,9,2024-01-18,Non-Mission Capable,Fully Operational
14459,281,2024-06-09,Partially Mission Capable,Awaiting Parts
14460,437,2024-11-21,Mission Capable,Crew Shortage
14461,230,2024-10-10,Mission Capable,Fully Operational
14462,349,2024-10-05,Partially Mission Capable,Fully Operational
14463,475,2024-11-20,Mission Capable,Crew Shortage
14464,107,2024-04-20,Non-Mission Capable,Under Maintenance
14465,14,2024-09-12,Mission Capable,Under Maintenance
14466,135,2024-01-08,Mission Capable,Fully Operational
14467,403,2024-04-30,Mission Capable,Awaiting Parts
14468,48,2024-08-04,Partially Mission Capable,Fully Operational
14469,26,2024-05-29,Mission Capable,Awaiting Parts
14470,475,2024-04-13,Mission Capable,Fully Operational
14471,114,2024-04-04,Non-Mission Capable,Under Maintenance
14472,471,2024-02-22,Mission Capable,Fully Operational
14473,415,2024-04-03,Partially Mission Capable,Awaiting Parts
14474,173,2024-05-18,Partially Mission Capable,Awaiting Parts
14475,103,2024-07-31,Partially Mission Capable,Fully Operational
14476,317,2024-05-18,Mission Capable,Fully Operational
14477,484,2024-02-03,Mission Capable,Awaiting Parts
14478,23,2024-05-03,Partially Mission Capable,Under Maintenance
14479,243,2024-02-23,Mission Capable,Under Maintenance
14480,58,2024-10-23,Mission Capable,Fully Operational
14481,23,2024-08-31,Mission Capable,Under Maintenance
14482,108,2024-10-09,Mission Capable,Under Maintenance
14483,369,2024-03-02,Mission Capable,Fully Operational
14484,55,2024-01-31,Mission Capable,Crew Shortage
14485,180,2024-05-29,Mission Capable,Under Maintenance
14486,266,2024-06-13,Mission Capable,Crew Shortage
14487,461,2024-06-05,Partially Mission Capable,Fully Operational
14488,488,2024-05-27,Partially Mission Capable,Crew Shortage
14489,468,2024-05-09,Mission Capable,Awaiting Parts
14490,302,2024-01-30,Mission Capable,Crew Shortage
14491,393,2024-12-19,Mission Capable,Fully Operational
14492,205,2024-01-06,Mission Capable,Under Maintenance
14493,280,2024-01-18,Mission Capable,Fully Operational
14494,398,2024-10-30,Mission Capable,Under Maintenance
14495,354,2024-11-01,Mission Capable,Awaiting Parts
14496,390,2024-01-16,Mission Capable,Under Maintenance
14497,217,2024-02-19,Partially Mission Capable,Under Maintenance
14498,96,2024-10-15,Partially Mission Capable,Under Maintenance
14499,405,2024-08-28,Non-Mission Capable,Fully Operational
14500,277,2024-02-06,Non-Mission Capable,Awaiting Parts
14501,393,2024-01-19,Partially Mission Capable,Fully Operational
14502,85,2024-06-26,Partially Mission Capable,Fully Operational
14503,421,2024-06-01,Non-Mission Capable,Crew Shortage
14504,343,2024-09-02,Mission Capable,Fully Operational
14505,370,2024-08-05,Non-Mission Capable,Fully Operational
14506,95,2024-05-22,Partially Mission Capable,Fully Operational
14507,108,2024-02-14,Mission Capable,Fully Operational
14508,340,2024-05-23,Mission Capable,Fully Operational
14509,347,2024-02-25,Mission Capable,Awaiting Parts
14510,135,2024-09-08,Mission Capable,Awaiting Parts
14511,169,2024-04-30,Mission Capable,Crew Shortage
14512,71,2024-11-07,Mission Capable,Awaiting Parts
14513,121,2024-06-30,Mission Capable,Under Maintenance
14514,19,2024-09-01,Non-Mission Capable,Fully Operational
14515,495,2024-12-12,Mission Capable,Under Maintenance
14516,56,2024-12-29,Mission Capable,Awaiting Parts
14517,435,2024-10-21,Partially Mission Capable,Crew Shortage
14518,155,2024-03-06,Mission Capable,Awaiting Parts
14519,34,2024-01-16,Mission Capable,Awaiting Parts
14520,332,2024-09-02,Partially Mission Capable,Crew Shortage
14521,171,2024-12-17,Partially Mission Capable,Crew Shortage
14522,324,2024-10-23,Mission Capable,Awaiting Parts
14523,358,2024-06-26,Mission Capable,Awaiting Parts
14524,393,2024-12-05,Mission Capable,Under Maintenance
14525,400,2024-12-02,Partially Mission Capable,Crew Shortage
14526,182,2024-03-13,Mission Capable,Fully Operational
14527,163,2024-04-04,Partially Mission Capable,Under Maintenance
14528,121,2024-09-11,Mission Capable,Awaiting Parts
14529,420,2024-07-12,Non-Mission Capable,Under Maintenance
14530,396,2024-04-10,Mission Capable,Fully Operational
14531,493,2024-03-18,Mission Capable,Awaiting Parts
14532,131,2024-11-16,Partially Mission Capable,Crew Shortage
14533,497,2024-11-30,Partially Mission Capable,Awaiting Parts
14534,112,2024-01-07,Mission Capable,Fully Operational
14535,168,2024-02-07,Mission Capable,Under Maintenance
14536,80,2024-08-15,Mission Capable,Awaiting Parts
14537,317,2024-03-01,Mission Capable,Crew Shortage
14538,146,2024-05-15,Mission Capable,Fully Operational
14539,43,2024-03-12,Mission Capable,Crew Shortage
14540,315,2024-10-06,Mission Capable,Under Maintenance
14541,452,2024-05-09,Partially Mission Capable,Under Maintenance
14542,312,2024-03-10,Partially Mission Capable,Under Maintenance
14543,95,2024-11-06,Partially Mission Capable,Awaiting Parts
14544,302,2024-09-02,Mission Capable,Crew Shortage
14545,320,2024-11-25,Mission Capable,Awaiting Parts
14546,279,2024-06-20,Mission Capable,Under Maintenance
14547,1,2024-08-14,Partially Mission Capable,Fully Operational
14548,309,2024-01-11,Non-Mission Capable,Awaiting Parts
14549,340,2024-05-09,Mission Capable,Awaiting Parts
14550,34,2024-02-29,Mission Capable,Fully Operational
14551,243,2024-06-14,Mission Capable,Awaiting Parts
14552,266,2024-01-21,Mission Capable,Crew Shortage
14553,208,2024-01-16,Mission Capable,Crew Shortage
14554,262,2024-02-06,Partially Mission Capable,Awaiting Parts
14555,27,2024-04-16,Mission Capable,Under Maintenance
14556,499,2024-05-23,Partially Mission Capable,Fully Operational
14557,125,2024-11-25,Partially Mission Capable,Awaiting Parts
14558,322,2024-12-22,Mission Capable,Under Maintenance
14559,327,2024-04-04,Mission Capable,Awaiting Parts
14560,252,2024-12-29,Mission Capable,Under Maintenance
14561,400,2024-11-10,Mission Capable,Awaiting Parts
14562,290,2024-05-23,Mission Capable,Fully Operational
14563,206,2024-10-12,Mission Capable,Crew Shortage
14564,196,2024-02-24,Non-Mission Capable,Fully Operational
14565,110,2024-03-14,Mission Capable,Awaiting Parts
14566,101,2024-05-13,Non-Mission Capable,Fully Operational
14567,234,2024-04-10,Mission Capable,Crew Shortage
14568,489,2024-05-11,Partially Mission Capable,Under Maintenance
14569,172,2024-09-01,Mission Capable,Under Maintenance
14570,144,2024-11-10,Mission Capable,Awaiting Parts
14571,399,2024-10-20,Partially Mission Capable,Awaiting Parts
14572,1,2024-08-01,Mission Capable,Awaiting Parts
14573,345,2024-10-30,Mission Capable,Awaiting Parts
14574,15,2024-12-29,Partially Mission Capable,Under Maintenance
14575,307,2024-11-12,Partially Mission Capable,Awaiting Parts
14576,375,2024-10-29,Non-Mission Capable,Under Maintenance
14577,69,2024-09-09,Mission Capable,Awaiting Parts
14578,191,2024-06-03,Mission Capable,Crew Shortage
14579,159,2024-06-24,Mission Capable,Under Maintenance
14580,333,2024-08-16,Non-Mission Capable,Under Maintenance
14581,18,2024-04-17,Mission Capable,Crew Shortage
14582,238,2024-05-24,Mission Capable,Fully Operational
14583,235,2024-03-13,Mission Capable,Fully Operational
14584,351,2024-08-10,Non-Mission Capable,Under Maintenance
14585,223,2024-03-11,Partially Mission Capable,Awaiting Parts
14586,286,2024-01-15,Mission Capable,Crew Shortage
14587,123,2024-10-22,Mission Capable,Crew Shortage
14588,163,2024-12-19,Mission Capable,Under Maintenance
14589,236,2024-06-01,Non-Mission Capable,Under Maintenance
14590,37,2024-11-17,Mission Capable,Awaiting Parts
14591,129,2024-06-16,Mission Capable,Awaiting Parts
14592,469,2024-06-21,Partially Mission Capable,Under Maintenance
14593,441,2024-05-07,Partially Mission Capable,Awaiting Parts
14594,495,2024-02-16,Non-Mission Capable,Fully Operational
14595,283,2024-05-19,Mission Capable,Awaiting Parts
14596,304,2024-11-15,Partially Mission Capable,Under Maintenance
14597,457,2024-07-31,Mission Capable,Under Maintenance
14598,215,2024-12-19,Mission Capable,Awaiting Parts
14599,195,2024-01-05,Mission Capable,Awaiting Parts
14600,478,2024-05-29,Mission Capable,Crew Shortage
14601,155,2024-04-24,Mission Capable,Under Maintenance
14602,281,2024-02-01,Partially Mission Capable,Crew Shortage
14603,109,2024-06-29,Mission Capable,Awaiting Parts
14604,499,2024-09-17,Mission Capable,Crew Shortage
14605,90,2024-08-06,Mission Capable,Under Maintenance
14606,467,2024-10-31,Mission Capable,Fully Operational
14607,85,2024-06-21,Mission Capable,Awaiting Parts
14608,48,2024-05-09,Partially Mission Capable,Fully Operational
14609,253,2024-02-18,Mission Capable,Crew Shortage
14610,473,2024-11-24,Mission Capable,Under Maintenance
14611,73,2024-03-22,Mission Capable,Fully Operational
14612,105,2024-09-25,Partially Mission Capable,Under Maintenance
14613,349,2024-03-11,Partially Mission Capable,Under Maintenance
14614,442,2024-07-19,Partially Mission Capable,Under Maintenance
14615,72,2024-04-22,Mission Capable,Crew Shortage
14616,300,2024-01-29,Mission Capable,Crew Shortage
14617,459,2024-03-24,Mission Capable,Awaiting Parts
14618,285,2024-12-29,Partially Mission Capable,Fully Operational
14619,244,2024-11-11,Mission Capable,Under Maintenance
14620,349,2024-03-05,Partially Mission Capable,Awaiting Parts
14621,245,2024-01-15,Mission Capable,Under Maintenance
14622,222,2024-01-19,Mission Capable,Under Maintenance
14623,252,2024-06-01,Mission Capable,Crew Shortage
14624,27,2024-04-19,Partially Mission Capable,Crew Shortage
14625,484,2024-10-26,Mission Capable,Under Maintenance
14626,459,2024-08-26,Partially Mission Capable,Under Maintenance
14627,166,2024-04-09,Mission Capable,Crew Shortage
14628,308,2024-01-10,Mission Capable,Under Maintenance
14629,172,2024-12-08,Mission Capable,Fully Operational
14630,19,2024-01-19,Mission Capable,Fully Operational
14631,85,2024-06-05,Partially Mission Capable,Fully Operational
14632,241,2024-07-13,Mission Capable,Crew Shortage
14633,407,2024-12-03,Partially Mission Capable,Crew Shortage
14634,241,2024-06-04,Mission Capable,Awaiting Parts
14635,427,2024-10-07,Non-Mission Capable,Under Maintenance
14636,346,2024-07-06,Non-Mission Capable,Crew Shortage
14637,80,2024-07-21,Mission Capable,Awaiting Parts
14638,67,2024-09-27,Non-Mission Capable,Fully Operational
14639,490,2024-07-05,Mission Capable,Fully Operational
14640,454,2024-05-13,Mission Capable,Awaiting Parts
14641,210,2024-09-23,Mission Capable,Crew Shortage
14642,476,2024-08-31,Mission Capable,Awaiting Parts
14643,25,2024-03-20,Mission Capable,Under Maintenance
14644,392,2024-02-08,Mission Capable,Under Maintenance
14645,24,2024-06-06,Mission Capable,Under Maintenance
14646,26,2024-03-01,Non-Mission Capable,Crew Shortage
14647,450,2024-03-18,Mission Capable,Crew Shortage
14648,359,2024-11-28,Mission Capable,Fully Operational
14649,486,2024-07-16,Mission Capable,Fully Operational
14650,32,2024-02-27,Mission Capable,Awaiting Parts
14651,292,2024-05-18,Mission Capable,Crew Shortage
14652,263,2024-03-08,Mission Capable,Crew Shortage
14653,448,2024-07-29,Mission Capable,Under Maintenance
14654,340,2024-08-14,Partially Mission Capable,Under Maintenance
14655,430,2024-12-20,Partially Mission Capable,Awaiting Parts
14656,26,2024-09-09,Mission Capable,Awaiting Parts
14657,390,2024-12-13,Partially Mission Capable,Under Maintenance
14658,136,2024-11-30,Mission Capable,Awaiting Parts
14659,52,2024-11-11,Non-Mission Capable,Under Maintenance
14660,43,2024-06-14,Mission Capable,Crew Shortage
14661,293,2024-10-10,Partially Mission Capable,Crew Shortage
14662,166,2024-11-08,Mission Capable,Under Maintenance
14663,436,2024-11-17,Mission Capable,Under Maintenance
14664,293,2024-09-19,Partially Mission Capable,Awaiting Parts
14665,160,2024-06-08,Mission Capable,Fully Operational
14666,303,2024-10-13,Partially Mission Capable,Awaiting Parts
14667,150,2024-08-15,Non-Mission Capable,Awaiting Parts
14668,26,2024-08-16,Mission Capable,Crew Shortage
14669,413,2024-02-21,Mission Capable,Awaiting Parts
14670,260,2024-04-30,Non-Mission Capable,Under Maintenance
14671,290,2024-02-16,Mission Capable,Awaiting Parts
14672,376,2024-12-04,Mission Capable,Crew Shortage
14673,185,2024-08-15,Mission Capable,Under Maintenance
14674,19,2024-03-16,Partially Mission Capable,Awaiting Parts
14675,50,2024-12-19,Mission Capable,Crew Shortage
14676,382,2024-01-05,Mission Capable,Crew Shortage
14677,331,2024-05-11,Mission Capable,Fully Operational
14678,186,2024-12-10,Mission Capable,Under Maintenance
14679,88,2024-02-29,Mission Capable,Fully Operational
14680,304,2024-06-25,Mission Capable,Awaiting Parts
14681,399,2024-01-27,Partially Mission Capable,Fully Operational
14682,305,2024-03-28,Mission Capable,Fully Operational
14683,218,2024-04-09,Partially Mission Capable,Crew Shortage
14684,257,2024-05-05,Partially Mission Capable,Fully Operational
14685,51,2024-10-02,Partially Mission Capable,Under Maintenance
14686,46,2024-11-05,Mission Capable,Fully Operational
14687,39,2024-11-06,Partially Mission Capable,Fully Operational
14688,497,2024-02-18,Mission Capable,Awaiting Parts
14689,294,2024-06-26,Non-Mission Capable,Crew Shortage
14690,325,2024-02-05,Partially Mission Capable,Awaiting Parts
