Maintenance_ID,Aircraft_ID,Date,Subsystem,Issue_Reported,Resolution,Downtime_Days
18891,158,2024-05-26,Engine,Weapon Jam,Software Update,10
18892,50,2024-11-02,Hydraulics,Gear Malfunction,Calibration,23
18893,264,2024-11-19,Engine,Fuel Leak,Calibration,20
18894,362,2024-09-26,Fuel System,Oil Leak,Inspection,14
18895,66,2024-04-18,Landing Gear,Weapon Jam,Inspection,2
18896,479,2024-05-16,Fuel System,Hydraulic Leak,Component Replacement,10
18897,33,2024-08-21,Fuel System,Weapon Jam,System Reset,25
18898,236,2024-03-29,Avionics,Fuel Leak,Component Replacement,6
18899,144,2024-09-28,Avionics,Hydraulic Leak,System Reset,10
18900,433,2024-06-23,Weapons,Oil Leak,Inspection,16
18901,2,2024-06-26,Avionics,Gear Malfunction,Software Update,17
18902,330,2024-06-23,Hydraulics,Hydraulic Leak,Software Update,25
18903,130,2024-02-06,Fuel System,Radar Failure,Inspection,26
18904,385,2024-06-13,Weapons,Gear Malfunction,System Reset,25
18905,374,2024-01-25,Fuel System,Oil Leak,Software Update,21
18906,414,2024-06-12,Landing Gear,Hydraulic Leak,Part Repair,12
18907,427,2024-11-05,Hydraulics,Hydraulic Leak,Component Replacement,20
18908,476,2024-12-15,Avionics,Radar Failure,Inspection,17
18909,214,2024-02-21,Weapons,Gear Malfunction,System Reset,1
18910,461,2024-09-07,Radar,Radar Failure,Software Update,8
18911,384,2024-03-15,Radar,Hydraulic Leak,Part Repair,25
18912,56,2024-07-27,Engine,Radar Failure,Software Update,22
18913,4,2024-08-15,Engine,Radar Failure,Inspection,3
18914,190,2024-04-24,Avionics,Sensor Fault,Inspection,8
18915,74,2024-09-23,Landing Gear,Sensor Fault,Calibration,14
18916,58,2024-03-14,Hydraulics,Weapon Jam,Calibration,24
18917,330,2024-10-05,Avionics,Oil Leak,Inspection,15
18918,336,2024-10-26,Radar,Radar Failure,Inspection,17
18919,199,2024-04-13,Fuel System,Sensor Fault,System Reset,10
18920,426,2024-01-01,Hydraulics,Fuel Leak,Component Replacement,21
18921,56,2024-06-28,Radar,Weapon Jam,Component Replacement,10
18922,346,2024-01-23,Landing Gear,Fuel Leak,Software Update,19
18923,384,2024-12-29,Weapons,Oil Leak,Part Repair,26
18924,163,2024-07-21,Landing Gear,Hydraulic Leak,Component Replacement,16
18925,430,2024-07-29,Avionics,Radar Failure,System Reset,18
18926,411,2024-02-28,Weapons,Radar Failure,Calibration,23
18927,155,2024-09-09,Fuel System,Fuel Leak,Calibration,26
18928,433,2024-03-22,Weapons,Fuel Leak,Component Replacement,20
18929,352,2024-09-13,Engine,Hydraulic Leak,Component Replacement,9
18930,229,2024-10-31,Engine,Radar Failure,Component Replacement,11
18931,210,2024-05-16,Weapons,Sensor Fault,Calibration,25
18932,35,2024-10-07,Avionics,Weapon Jam,Software Update,16
18933,466,2024-01-01,Hydraulics,Hydraulic Leak,Software Update,17
18934,199,2024-09-03,Fuel System,Gear Malfunction,System Reset,23
18935,391,2024-07-21,Avionics,Radar Failure,System Reset,15
18936,32,2024-11-05,Fuel System,Oil Leak,Part Repair,5
18937,259,2024-05-23,Engine,Radar Failure,System Reset,28
18938,356,2024-07-14,Radar,Sensor Fault,Component Replacement,15
18939,384,2024-12-24,Engine,Fuel Leak,Part Repair,10
18940,210,2024-12-15,Hydraulics,Gear Malfunction,Component Replacement,20
18941,38,2024-10-21,Hydraulics,Sensor Fault,Inspection,10
18942,469,2024-05-08,Hydraulics,Fuel Leak,System Reset,4
18943,414,2024-10-18,Engine,Weapon Jam,Inspection,25
18944,274,2024-10-22,Avionics,Oil Leak,Inspection,18
18945,94,2024-07-10,Fuel System,Sensor Fault,Inspection,5
18946,388,2024-12-11,Landing Gear,Gear Malfunction,Calibration,16
18947,224,2024-08-16,Hydraulics,Weapon Jam,Software Update,24
18948,326,2024-08-17,Landing Gear,Oil Leak,System Reset,26
18949,493,2024-09-12,Hydraulics,Weapon Jam,Calibration,29
18950,203,2024-08-19,Avionics,Gear Malfunction,Software Update,2
18951,35,2024-04-14,Weapons,Oil Leak,Software Update,25
18952,41,2024-03-07,Fuel System,Fuel Leak,Component Replacement,1
18953,415,2024-09-13,Engine,Fuel Leak,Calibration,9
18954,416,2024-06-07,Hydraulics,Hydraulic Leak,Inspection,22
18955,145,2024-01-05,Radar,Gear Malfunction,Software Update,27
18956,110,2024-06-22,Fuel System,Gear Malfunction,Calibration,11
18957,381,2024-09-09,Avionics,Hydraulic Leak,System Reset,2
18958,2,2024-02-23,Fuel System,Gear Malfunction,Software Update,6
18959,328,2024-02-05,Weapons,Oil Leak,Inspection,25
18960,355,2024-07-02,Engine,Hydraulic Leak,Component Replacement,9
18961,171,2024-04-11,Fuel System,Hydraulic Leak,Software Update,16
18962,105,2024-04-06,Avionics,Hydraulic Leak,System Reset,22
18963,308,2024-06-10,Engine,Oil Leak,System Reset,9
18964,229,2024-01-26,Radar,Gear Malfunction,Inspection,11
18965,195,2024-07-31,Fuel System,Oil Leak,Part Repair,6
18966,377,2024-09-07,Weapons,Sensor Fault,Software Update,29
18967,317,2024-11-05,Avionics,Hydraulic Leak,Calibration,3
18968,163,2024-11-10,Fuel System,Hydraulic Leak,Calibration,21
18969,350,2024-08-29,Engine,Oil Leak,Part Repair,7
18970,280,2024-04-24,Weapons,Fuel Leak,Software Update,7
18971,400,2024-11-21,Avionics,Hydraulic Leak,Calibration,24
18972,197,2024-10-08,Weapons,Fuel Leak,Component Replacement,23
18973,108,2024-08-26,Engine,Fuel Leak,Part Repair,27
18974,241,2024-02-12,Avionics,Oil Leak,Calibration,28
18975,168,2024-08-04,Fuel System,Oil Leak,Software Update,26
18976,499,2024-05-20,Weapons,Sensor Fault,System Reset,3
18977,394,2024-12-10,Engine,Sensor Fault,Inspection,1
18978,266,2024-05-28,Radar,Hydraulic Leak,Calibration,6
18979,380,2024-12-30,Weapons,Sensor Fault,Part Repair,3
18980,456,2024-08-19,Fuel System,Sensor Fault,Inspection,19
18981,141,2024-11-04,Avionics,Gear Malfunction,Inspection,24
18982,124,2024-12-09,Avionics,Sensor Fault,Software Update,14
18983,89,2024-12-27,Engine,Hydraulic Leak,Component Replacement,1
18984,107,2024-09-08,Avionics,Oil Leak,Part Repair,22
18985,126,2024-02-20,Hydraulics,Fuel Leak,Component Replacement,29
18986,289,2024-09-20,Avionics,Hydraulic Leak,System Reset,28
18987,375,2024-12-15,Weapons,Radar Failure,System Reset,27
18988,353,2024-09-04,Radar,Hydraulic Leak,Part Repair,20
18989,197,2024-02-25,Fuel System,Hydraulic Leak,Calibration,22
18990,25,2024-09-09,Radar,Radar Failure,Inspection,7
18991,88,2024-10-06,Avionics,Hydraulic Leak,Inspection,28
18992,208,2024-06-26,Hydraulics,Oil Leak,Calibration,3
18993,226,2024-08-21,Hydraulics,Hydraulic Leak,Calibration,25
18994,391,2024-03-20,Fuel System,Weapon Jam,System Reset,1
18995,352,2024-06-23,Engine,Gear Malfunction,Inspection,11
18996,188,2024-10-25,Engine,Fuel Leak,Calibration,16
18997,175,2024-11-09,Fuel System,Hydraulic Leak,Component Replacement,18
18998,393,2024-10-31,Landing Gear,Oil Leak,Component Replacement,25
18999,155,2024-10-04,Radar,Sensor Fault,Inspection,4
19000,19,2024-03-10,Hydraulics,Fuel Leak,Calibration,24
19001,64,2024-10-23,Fuel System,Oil Leak,Inspection,11
19002,312,2024-09-02,Fuel System,Hydraulic Leak,Part Repair,21
19003,283,2024-03-31,Weapons,Sensor Fault,Component Replacement,24
19004,286,2024-03-09,Avionics,Gear Malfunction,Inspection,6
19005,99,2024-03-28,Hydraulics,Radar Failure,Part Repair,29
19006,331,2024-12-11,Radar,Hydraulic Leak,Part Repair,26
19007,29,2024-07-14,Engine,Gear Malfunction,Software Update,1
19008,413,2024-04-08,Engine,Fuel Leak,Component Replacement,21
19009,223,2024-12-17,Weapons,Oil Leak,Part Repair,3
19010,213,2024-07-18,Fuel System,Hydraulic Leak,Component Replacement,19
19011,483,2024-02-07,Fuel System,Fuel Leak,Inspection,2
19012,149,2024-11-06,Avionics,Sensor Fault,Component Replacement,1
19013,488,2024-03-21,Landing Gear,Oil Leak,Part Repair,22
19014,412,2024-05-06,Radar,Oil Leak,Calibration,28
19015,69,2024-08-01,Avionics,Weapon Jam,Inspection,8
19016,397,2024-06-20,Hydraulics,Weapon Jam,Software Update,8
19017,226,2024-09-30,Weapons,Weapon Jam,Part Repair,3
19018,298,2024-09-02,Weapons,Oil Leak,Part Repair,13
19019,342,2024-08-12,Hydraulics,Oil Leak,Software Update,18
19020,338,2024-07-28,Radar,Sensor Fault,Calibration,27
19021,91,2024-06-22,Fuel System,Sensor Fault,Software Update,9
19022,366,2024-07-18,Weapons,Oil Leak,System Reset,12
19023,147,2024-06-09,Hydraulics,Fuel Leak,Component Replacement,26
19024,107,2024-07-23,Fuel System,Sensor Fault,System Reset,18
19025,294,2024-09-20,Landing Gear,Oil Leak,Inspection,4
19026,480,2024-07-19,Engine,Gear Malfunction,Inspection,24
19027,140,2024-11-19,Engine,Hydraulic Leak,Calibration,3
19028,119,2024-02-28,Weapons,Fuel Leak,Part Repair,1
19029,39,2024-03-26,Landing Gear,Fuel Leak,System Reset,2
19030,64,2024-11-04,Avionics,Gear Malfunction,Inspection,11
19031,23,2024-04-10,Landing Gear,Oil Leak,System Reset,11
19032,207,2024-08-25,Fuel System,Gear Malfunction,Inspection,11
19033,45,2024-08-16,Avionics,Weapon Jam,Component Replacement,13
19034,190,2024-07-01,Engine,Gear Malfunction,System Reset,20
19035,185,2024-06-03,Hydraulics,Weapon Jam,Calibration,24
19036,242,2024-12-10,Hydraulics,Oil Leak,Calibration,10
19037,108,2024-10-24,Radar,Gear Malfunction,Component Replacement,22
19038,285,2024-06-18,Weapons,Fuel Leak,Calibration,3
19039,221,2024-11-27,Avionics,Oil Leak,Component Replacement,6
19040,214,2024-11-08,Landing Gear,Gear Malfunction,Component Replacement,2
19041,60,2024-11-15,Avionics,Weapon Jam,Part Repair,5
19042,381,2024-07-18,Hydraulics,Sensor Fault,Part Repair,15
19043,229,2024-09-23,Engine,Fuel Leak,Software Update,11
19044,107,2024-10-02,Engine,Sensor Fault,Part Repair,2
19045,439,2024-04-13,Hydraulics,Hydraulic Leak,Part Repair,8
19046,406,2024-06-09,Radar,Sensor Fault,Inspection,21
19047,38,2024-04-26,Fuel System,Radar Failure,Calibration,26
19048,122,2024-05-01,Landing Gear,Fuel Leak,Calibration,3
19049,136,2024-06-05,Radar,Weapon Jam,Part Repair,29
19050,91,2024-06-19,Radar,Oil Leak,Inspection,21
19051,86,2024-12-08,Hydraulics,Sensor Fault,System Reset,21
19052,103,2024-05-22,Engine,Oil Leak,Component Replacement,5
19053,77,2024-04-15,Radar,Weapon Jam,Component Replacement,12
19054,46,2024-05-07,Fuel System,Radar Failure,Part Repair,12
19055,232,2024-10-15,Engine,Oil Leak,Component Replacement,16
19056,407,2024-07-31,Weapons,Gear Malfunction,System Reset,27
19057,96,2024-11-03,Engine,Sensor Fault,System Reset,20
19058,246,2024-12-29,Radar,Radar Failure,Part Repair,20
19059,330,2024-08-13,Landing Gear,Radar Failure,Calibration,12
19060,24,2024-05-29,Radar,Radar Failure,Software Update,20
19061,264,2024-12-28,Radar,Gear Malfunction,System Reset,27
19062,372,2024-03-07,Landing Gear,Sensor Fault,System Reset,22
19063,51,2024-08-16,Hydraulics,Weapon Jam,Part Repair,13
19064,371,2024-09-16,Radar,Radar Failure,Software Update,17
19065,52,2024-12-30,Engine,Sensor Fault,Component Replacement,10
19066,286,2024-03-11,Landing Gear,Fuel Leak,Calibration,2
19067,449,2024-01-09,Landing Gear,Sensor Fault,Inspection,21
19068,483,2024-06-26,Avionics,Weapon Jam,Inspection,27
19069,339,2024-11-17,Radar,Hydraulic Leak,Inspection,15
19070,242,2024-09-05,Radar,Gear Malfunction,Component Replacement,1
19071,397,2024-03-25,Hydraulics,Oil Leak,Inspection,4
19072,55,2024-09-25,Hydraulics,Oil Leak,Software Update,12
19073,461,2024-10-25,Engine,Weapon Jam,Calibration,1
19074,464,2024-09-27,Avionics,Weapon Jam,Calibration,28
19075,143,2024-09-19,Landing Gear,Fuel Leak,Inspection,27
19076,475,2024-07-10,Landing Gear,Sensor Fault,System Reset,8
19077,468,2024-08-07,Avionics,Weapon Jam,Inspection,22
19078,462,2024-04-17,Engine,Hydraulic Leak,Inspection,6
19079,1,2024-09-14,Radar,Hydraulic Leak,System Reset,24
19080,245,2024-04-11,Weapons,Weapon Jam,Component Replacement,7
19081,102,2024-04-19,Weapons,Fuel Leak,Part Repair,20
19082,409,2024-09-28,Weapons,Weapon Jam,System Reset,16
19083,459,2024-06-04,Fuel System,Gear Malfunction,Component Replacement,15
19084,61,2024-05-17,Landing Gear,Weapon Jam,Calibration,27
19085,299,2024-08-06,Hydraulics,Hydraulic Leak,Component Replacement,1
19086,220,2024-07-17,Radar,Oil Leak,Part Repair,14
19087,463,2024-11-16,Radar,Gear Malfunction,Component Replacement,5
19088,224,2024-12-09,Fuel System,Weapon Jam,System Reset,6
19089,352,2024-03-12,Fuel System,Radar Failure,Part Repair,21
19090,242,2024-10-03,Radar,Oil Leak,Inspection,1
19091,414,2024-02-18,Weapons,Radar Failure,Software Update,2
19092,461,2024-07-15,Landing Gear,Radar Failure,Software Update,11
19093,495,2024-02-27,Radar,Hydraulic Leak,Software Update,4
19094,483,2024-11-05,Weapons,Weapon Jam,Component Replacement,18
19095,231,2024-02-05,Weapons,Hydraulic Leak,System Reset,9
19096,152,2024-07-29,Radar,Hydraulic Leak,Component Replacement,24
19097,235,2024-10-03,Hydraulics,Hydraulic Leak,Component Replacement,15
19098,349,2024-11-25,Engine,Fuel Leak,Software Update,7
19099,74,2024-06-06,Weapons,Sensor Fault,System Reset,12
19100,37,2024-08-17,Fuel System,Weapon Jam,Part Repair,27
19101,283,2024-08-07,Radar,Sensor Fault,System Reset,25
19102,341,2024-12-14,Hydraulics,Hydraulic Leak,Inspection,27
19103,122,2024-05-23,Radar,Fuel Leak,Software Update,26
19104,275,2024-04-07,Radar,Fuel Leak,Software Update,4
19105,17,2024-01-21,Weapons,Weapon Jam,Software Update,13
19106,317,2024-08-09,Hydraulics,Fuel Leak,Part Repair,16
19107,426,2024-06-08,Hydraulics,Oil Leak,Software Update,27
19108,310,2024-10-07,Hydraulics,Oil Leak,Software Update,25
19109,462,2024-11-27,Hydraulics,Radar Failure,Part Repair,5
19110,147,2024-06-25,Weapons,Radar Failure,System Reset,3
19111,160,2024-04-28,Engine,Hydraulic Leak,Component Replacement,25
19112,393,2024-05-12,Landing Gear,Fuel Leak,Calibration,9
19113,425,2024-05-01,Engine,Oil Leak,Component Replacement,17
19114,2,2024-01-12,Engine,Hydraulic Leak,System Reset,22
19115,265,2024-03-28,Avionics,Gear Malfunction,Component Replacement,7
19116,2,2024-12-28,Avionics,Oil Leak,Component Replacement,23
19117,457,2024-05-07,Radar,Fuel Leak,Component Replacement,27
19118,349,2024-01-04,Avionics,Fuel Leak,Part Repair,19
19119,467,2024-11-26,Engine,Hydraulic Leak,Software Update,6
19120,78,2024-01-02,Landing Gear,Oil Leak,Calibration,29
19121,10,2024-06-07,Weapons,Oil Leak,Software Update,11
19122,393,2024-03-30,Weapons,Oil Leak,System Reset,12
19123,477,2024-08-29,Landing Gear,Weapon Jam,Calibration,15
19124,278,2024-07-22,Engine,Gear Malfunction,Software Update,19
19125,458,2024-03-24,Avionics,Radar Failure,Component Replacement,20
19126,85,2024-07-29,Fuel System,Hydraulic Leak,Inspection,9
19127,298,2024-05-18,Avionics,Gear Malfunction,System Reset,16
19128,382,2024-05-16,Landing Gear,Weapon Jam,Software Update,27
19129,309,2024-09-05,Landing Gear,Fuel Leak,Part Repair,24
19130,148,2024-11-26,Fuel System,Weapon Jam,Software Update,18
19131,122,2024-08-10,Fuel System,Fuel Leak,Component Replacement,9
19132,63,2024-10-15,Landing Gear,Fuel Leak,System Reset,10
19133,327,2024-02-10,Hydraulics,Sensor Fault,Software Update,11
19134,352,2024-09-05,Engine,Weapon Jam,Calibration,20
19135,24,2024-10-21,Avionics,Gear Malfunction,Software Update,15
19136,201,2024-02-15,Fuel System,Sensor Fault,Inspection,7
19137,62,2024-02-07,Landing Gear,Sensor Fault,Part Repair,7
19138,55,2024-10-03,Weapons,Hydraulic Leak,Component Replacement,15
19139,241,2024-07-22,Weapons,Fuel Leak,Inspection,21
19140,166,2024-03-14,Radar,Weapon Jam,Software Update,18
19141,352,2024-02-22,Hydraulics,Sensor Fault,Component Replacement,8
19142,315,2024-10-04,Avionics,Radar Failure,Software Update,1
19143,350,2024-11-22,Radar,Gear Malfunction,Calibration,23
19144,312,2024-08-12,Landing Gear,Radar Failure,Software Update,4
19145,289,2024-10-26,Avionics,Gear Malfunction,Component Replacement,15
19146,327,2024-02-03,Landing Gear,Sensor Fault,Part Repair,29
19147,416,2024-01-31,Fuel System,Weapon Jam,Calibration,28
19148,14,2024-05-25,Engine,Sensor Fault,Component Replacement,17
19149,477,2024-09-04,Landing Gear,Hydraulic Leak,System Reset,18
19150,112,2024-06-10,Engine,Hydraulic Leak,Component Replacement,28
19151,394,2024-06-11,Radar,Hydraulic Leak,Part Repair,28
19152,477,2024-01-30,Landing Gear,Gear Malfunction,System Reset,2
19153,467,2024-03-27,Weapons,Radar Failure,System Reset,27
19154,225,2024-11-11,Avionics,Sensor Fault,Component Replacement,8
19155,146,2024-09-03,Hydraulics,Sensor Fault,Part Repair,4
19156,463,2024-06-01,Avionics,Hydraulic Leak,Calibration,7
19157,352,2024-03-16,Fuel System,Fuel Leak,Calibration,22
19158,318,2024-05-21,Hydraulics,Oil Leak,Calibration,22
19159,15,2024-02-28,Hydraulics,Hydraulic Leak,Calibration,23
19160,33,2024-06-22,Radar,Gear Malfunction,Part Repair,6
19161,29,2024-07-06,Hydraulics,Oil Leak,Part Repair,20
19162,189,2024-03-26,Weapons,Hydraulic Leak,Software Update,17
19163,332,2024-11-21,Radar,Fuel Leak,Inspection,6
19164,74,2024-09-18,Landing Gear,Gear Malfunction,Software Update,10
19165,120,2024-11-26,Radar,Gear Malfunction,Component Replacement,1
19166,370,2024-09-07,Landing Gear,Gear Malfunction,Component Replacement,16
19167,2,2024-04-12,Fuel System,Oil Leak,System Reset,2
19168,242,2024-01-14,Fuel System,Hydraulic Leak,Inspection,29
19169,214,2024-08-12,Hydraulics,Hydraulic Leak,Part Repair,21
19170,302,2024-08-15,Avionics,Radar Failure,Calibration,4
19171,374,2024-10-12,Engine,Oil Leak,Component Replacement,2
19172,410,2024-01-20,Hydraulics,Fuel Leak,Software Update,19
19173,313,2024-07-26,Engine,Weapon Jam,Calibration,23
19174,437,2024-06-15,Landing Gear,Hydraulic Leak,Part Repair,27
19175,85,2024-03-06,Hydraulics,Weapon Jam,Component Replacement,21
19176,227,2024-04-27,Hydraulics,Fuel Leak,Calibration,2
19177,396,2024-02-13,Radar,Radar Failure,Software Update,4
19178,211,2024-07-28,Engine,Radar Failure,System Reset,1
19179,16,2024-04-04,Fuel System,Radar Failure,Software Update,17
19180,2,2024-10-21,Radar,Oil Leak,Calibration,24
19181,445,2024-02-15,Hydraulics,Weapon Jam,Part Repair,16
19182,191,2024-02-12,Avionics,Radar Failure,Software Update,20
19183,6,2024-04-07,Landing Gear,Oil Leak,Inspection,14
19184,416,2024-03-01,Landing Gear,Fuel Leak,System Reset,15
19185,71,2024-11-21,Hydraulics,Gear Malfunction,Part Repair,2
19186,442,2024-01-01,Engine,Weapon Jam,Component Replacement,1
19187,27,2024-02-08,Hydraulics,Hydraulic Leak,Inspection,29
19188,270,2024-02-23,Radar,Weapon Jam,System Reset,22
19189,309,2024-04-27,Engine,Fuel Leak,Software Update,13
19190,247,2024-11-11,Fuel System,Hydraulic Leak,System Reset,25
19191,81,2024-07-01,Weapons,Radar Failure,Inspection,12
19192,344,2024-11-07,Weapons,Fuel Leak,Calibration,28
19193,189,2024-10-22,Weapons,Oil Leak,Inspection,11
19194,387,2024-05-03,Hydraulics,Fuel Leak,Inspection,27
19195,299,2024-09-10,Avionics,Hydraulic Leak,Software Update,15
19196,124,2024-11-13,Engine,Oil Leak,Inspection,25
19197,391,2024-10-28,Avionics,Weapon Jam,Component Replacement,6
19198,286,2024-11-20,Radar,Gear Malfunction,Inspection,29
19199,335,2024-02-03,Weapons,Oil Leak,Component Replacement,3
19200,350,2024-11-18,Engine,Gear Malfunction,Software Update,9
19201,193,2024-10-06,Hydraulics,Weapon Jam,Inspection,26
19202,209,2024-11-29,Hydraulics,Radar Failure,Calibration,1
19203,292,2024-08-06,Engine,Gear Malfunction,System Reset,6
19204,171,2024-04-07,Weapons,Gear Malfunction,Software Update,17
19205,21,2024-09-27,Landing Gear,Radar Failure,Inspection,13
19206,127,2024-11-27,Weapons,Sensor Fault,Component Replacement,22
19207,419,2024-04-18,Engine,Oil Leak,Calibration,2
19208,451,2024-02-19,Avionics,Radar Failure,Component Replacement,2
19209,6,2024-09-06,Fuel System,Sensor Fault,Part Repair,17
19210,183,2024-10-21,Weapons,Oil Leak,Software Update,24
19211,135,2024-03-17,Landing Gear,Sensor Fault,Software Update,13
19212,383,2024-06-02,Fuel System,Gear Malfunction,Part Repair,27
19213,172,2024-10-16,Weapons,Gear Malfunction,Component Replacement,22
19214,372,2024-06-21,Engine,Hydraulic Leak,Software Update,20
19215,138,2024-05-05,Avionics,Gear Malfunction,Software Update,20
19216,311,2024-09-05,Avionics,Fuel Leak,Part Repair,17
19217,386,2024-03-29,Landing Gear,Weapon Jam,Component Replacement,24
19218,137,2024-01-26,Weapons,Radar Failure,Part Repair,20
19219,279,2024-12-04,Engine,Sensor Fault,Inspection,4
